text,original_label,sentiment
"""Direktor Hit Alpinee Miran Čurin meni, da velike razlike pri
ponudbi med Slovenci in Avstrijci ni: »Morda je smučišče večje in
daljše, a pri namestitvah, hrani in pijači smo konkurenčni.«
Tako lahko razmišlja samo popoln deb.. . Slovenec, ki se odloča za
smučarski dopust, najprej razmišlja o hrani, pijači, namestitvi ?
Smučanje samo pa je nepomembno ?
Da ne omenjam, da je cena naše karte na presmučan kilometer proge
med najdražjimi ?",-1,negative
Križ božji....križ božji...,-1,negative
Stojanović igra v spomladanskem delu precej bledo.,-1,negative
Hrvaska je lahko tudi 2,0,neutral
"Kdo se bo zdaj hvalil s tisto lučjo na koncu tunela.
Leta 1943 je bilo vse v jajcu, vmes je bilo vse v riti pa v pi... in zdej je vse v kur..
Isto križišče drugi izvoz!",-1,negative
Slovenija 2015 evropski prvak v odbojki!!!!  Zakaj pa ne?,1,positive
"A bi lahko prihranili neokusne komentarje na račun Maruše Ferk? 
Ali ste se že kdaj dokazali v mednarodni konkurenci in dosegli uvrstitev med prvih 15? Mogoče v opravljanju.",-1,negative
"ww: Kako to deluje? Kako se lahko razpiše delavno mesto, ki ne obstaja? Zakaj bi to kdo počel? To sprašujem brez podtona, ker ne razumem. Se to lahko dokaže?

webman: Novica je dobra, ker se je mogoče brezposelnosti obrnil. Procentualno pa ima Slovenija procent brezposelnosti med najnižjimi v evropski uniji.
Mimogrede: krepitev eura in brezposelnost je tudi povezana.",-1,negative
"... Slaba banka še vedno sklepa nove posle, čeprav so februarja
zatrdili, da bo teh ""bistveno manj"" kot lani ...

... evo, ker je bolje ispasti budala nego iz aviona, bom vseeno
vprašal ... čuj, Petra, iz česa se tota DUTB financira, a je DUTB
tudi postavka slovenskega proračuna ? ...",-1,negative
"Kašen slab članek. Naslov date po kontroverzni izjavi, ki jo ne podpirajo dejstva. Armstrong je znani prevarant, ki je sedel v zaporu in res ne vidim potrebe, da oglašujete njegovo neumno teorijo še manj pa njegov dokumentarec.

Krize ne bo.",-1,negative
"Rekordov ne bo. Tako kot vedno bo \""strokovna zirija\"" znizala nalet do fundamenta. * skakalnico za 250m ce ne dovolijo skakati niti blizu tega.",-1,negative
"Beograd in Skopje: EU naj sprejme načrt za soočanje s prihodom beguncev

He,he,he,he,he...in....ha,ha,ha,ha,ha...
...........samo to.Kar je zahod kuhal 30 let....skupaj z našo prodano politiko...bo moral zdaj pojesti.Kaj vam ne paše???Vam smrdi?Ho,ho,ho.....jejte zahodnjaki -klerodesničarji svojo čorbo.
Najejte se.Narod in begunce pa pustite pri miru.",-1,negative
"Ko je cilj 1. mesto je to pač tako da ko si 2.3.10..... si pač jezen. Če ti je pa cilj med prvih 15 si pač Ilka Štuhec. Ža,l a to miselnost ima preveč slovencev in zato se kregate tukaj gori. In ja, ko je Tina 4 je polom, ko je Ilka 4. je suuuuper uspeh. Kdo se sedaj slepi????? Go Tina. Pa še nekaj. V Lenzerheidehu bo Tina dobila velik globus. Drugič v karieri.",1,positive
"To, Prevc! Daleč je šlo!",1,positive
"Zaho ma jajca. Za razliko od marsikoga!
Na tak način se ekipe motivirajo in na tak način se ustvarja
zmagovalna mentaliteta - spomnite se samo naših prvih južnih
sosedov - kakšne cvetke tolčejo, da jih sploh ni za poslušat -
imajo pa zmagovalno mentaliteto, ne glede na kakovost ekipe.
Žal je zatečeno stanej v Mariboru pač takšno, da bo še kdaj
potrebno požreti kakšno grenko, kot v zadnjem primeru iz Domžal. Na
dolgi rok pa je to vsekakor zmaga - da bo le vzdržal!!!",1,positive
Velika napaka ! Ko bodo kockarji videli lepote Logarske bodo hoteli imeti še njo !,-1,negative
"Slovencu ne smeš kritizirat tisega , ki ga ima za boga.. Enim je to pač en kristus, drugim Tina.. tretjim janša -- Nase pa pozabljajo. Včasih smo vsi bili več ali manj bogovi sami zase Je bilo lažje , povedat kritiko na trenutno slabo opravljeno delo.. ker je bilo tudi več samozavesti.""Se nihče na kritiko ni počutil osebno ugroženega!""",-1,negative
"OK... štekam, da se nogometni novinarji in navdušenci radi oklepajo ""nišnega"" izrazoslovja, da tudi niso preveč ""izučeni"", ampak da se jim zgodi takšen kiks, kot je zamenjava latnih časov, pa težko razumem.
Morda so celo tako optimistični, da mislijo, da se bo Maribor zanesljivo prebil vsaj v 1/16 finala, ker ne vem, kako naj drugače razumem ""POMLAD V EVROPI"". Na strani UEFE je jasno napisano, da bodo tekme prvega izločilnega kroga 12. in 19. marca 2015, pomlad pa se prične 20. marca... 
Ker se zima, npr., prične šele 22. decembra, so morda mislili - to bi bilo še najbolj pravilno glede na izraze, ki jih imajo v tujini in so jih naši očitno prepovršno prevajali"" - , da bo Maribor PREZIMIL v Evropi... za dočakati pomlad v evropi, pa bodo morali zmagati na tekmah, ki bodo odigrane še pozimi!!! 
Zaradi takšnih posploševanj se niža (vse)splošna razgledanost, da ne rečem izobraženost nekega naroda...no, vsaj tistega dela, ki spremlja nogomet.",-1,negative
"najprej je postavljen, sele nato dobi navodila za delo
vpasajte narata in jamnika kaj bo jazbec delal, sam se tega ne ve",-1,negative
"Že naslov tega prispevka ""Odločen grški ne trojki! Kaj zdaj?"" je popolnoma zavajajoč, odraža stanje v Sloveniji. Grki so se odločali o pomembnem vprašanju, seveda pa mediji v Sloveniji, če to sploh so, če ni to samo rumeni tisk.
Grki so pač izvolili vlado, ki si jo zaslužijo, pokazalo se je, da ji zaupajo in če so se tako odločili, pač bo taka volja sprejeta, zagotovo pa se ne piše nikomur nič dobrega.",-1,negative
"Super €  1,258

Super Premium 100 €  1,338

Diesel €  1,078

Diesel Premium €  1,158

Heizöl€  0,899",0,neutral
"Ustoličit Kosa in Debeložnablega, fosrirat eklatantno kršiteljico človekovih pravic tov. Betteto,organizirat dominantne KOMUNO- HANZI medije začnevši z greznico MLADINO.Spodbujat demonstracije proti kapitalizmu intržnemu gospodarstvo. Spodbujat njihove sindikate, kao v bran delavskih pravic. Tu komunistična privijligiranca še nista stopila iz komunizma, štrukl, semola.Zato se je treba začet resno organizirat ,za ta pohod komunistične ponovne SVINJARIJE.",-1,negative
"""Ni Tine Maze, ni ""panike"" za slovenske smučarje"" - je pa panika za slovensko smučanje....

a ja, Tina je na slavje povabila Janšo in zato so novinarji (beri: družbeno-politični delavci) naenkrat proti Tini...",-1,negative
"Samo vprašam...ali proti ""ministru"" Čuferju poteka že kakšna kriminalistična preiskava glede njegovih ""uspehov""...oz. kaj drugega v zvezi z ""rihtanjem"" službe v tujini za sebe,podobno kot malomarna šivilja... ?",-1,negative
"Morda se lahko zgodi v Nemčiji kot se je leta 1933 in seveda postopoma, ko je prišel na oblast Hitler, dejasnko na plečih Judov kateri so imeli v svoji posestvi večino trgovine in tudi industrije. Nemški narod jue bil dejansko drugorazreden. Tudi zdaj mse zgodi, da bodo nemci zaigrali na podobno ,struno, zdaj bodo ""sundenbock"" muslimahni. Seveda je migranstvo lepo opisala upokojenka in tako je bilo tudi v šestdesetih in sedemdesetih letih prejšnjega stoletja, ko smo Jugoslovani bežali zaradi Titoistične tiranije doma in revščine. Tudi to ni dobro in s tem kažejo, da so sedanji voditelji EU nesposobni, Scvhuman se zagotovo obrađža v grobu, ko zdaj islamista Erdogana prosijo za pomoč v protiuslugu pa mu dajejo težke milijarde pomoči, da bo še bolj lahko utrjeval svojo diktaturo. To je zares nesprejemljivo, ko svojo nesposobnost plačujejo z davkoplačevalskim denarjem evropskih delavev in ustvarjalcev dobrin. Kako to, da tega evropski socialdemokrati ne uvidijo ali pa mislijo, da smo evropejci tako ne8umni. Namreč ti soicialdemokrati se borijo za boljši standard delavcev, istočasno pa tem delavcem z podpiranjem prihoda beguncev tim delavcem jemljejo denar in tudi delovna mesta.",-1,negative
"Cimos je v umetni komi.
Životaril bo samo toliko časa, kolikor bo država lahko naš denar
koristila za infuzijo...
Avtomobilska industrija pa ni zdravstveni zavod.",-1,negative
Največ v tujini,0,neutral
"To Anna ! Ful vesela za njo ! Kajsa Kling je imela pri predzadnjem merjenju vmesnega časa 5 stotink prednosti pred Anno, a je potem odstopila. Tina v VSL pa spet na polno ! Glavno, da maš zlato !",1,positive
"Res ja tako. Pomagati je treba, nismo pa jih dolžni živeti. Tudi Bosance smo sprejeli, pa nobene hvaležnosti jismo dobili za to.",-1,negative
"Slovensko šolstvo ne daje dobrih
kadrov gospodarstvu
To pravzaprav ni njegov namen. V osnovi je slovensko šolstvo
teološke narave. Izobražuje in vzgaja vernike v dogme
demokratičnega socializma.",-1,negative
"Avtorica seveda zavaja. 2007 so že ptiči čivkali da je na finačnem
trgu nekaj hudo narobe. Celo UMAR je pri nas opozarjal na
pregrevanje, kar pa ni zbudilo raznorazne strokovne kretene še manj
pa vas sistemske novinarje.

Malo ste že bogi s tem prelaganjem odogovornosti na višje sile,
vesoljčke in tujce.",-1,negative
"Ta štrukeljc je samo ena izmed tisoče min na minskem polju, ki se imenuje Slovenija. Baraba, baraba in še enkrat baraba, lenuh, lažnivec, zdrahar in en zelo velik pokvarjenec. Taki leni, rdeči gobezdači imajo v pesti Slovenijo in skrbijo, da kaj ne bi šlo prav. Ko ga vidim na tv skupaj z Drugim pokvarjencem semoličem mi gre na kozlanje.",-1,negative
"Nepotrebno srečanje, sama finoča in hinavščina,. Vse skupaj brez dodane vrednosti, ni, ni bratstva in enotnosti, ker ga nikoli ni bilo.",-1,negative
Lovše bi moral na ciljni ravnini mahati z milijončkom pa bila 1.,-1,negative
"Na Svetovnih trgih nafta pada kot kamen pri nas pa to komaj kaj občutimo, ko pa bo dobila na ceni bomo pa pri nas še isti teden če bo sprememba cen v tistem tednu takoj občutili povišanje cen......prokleta banda pokvarjena!!!!!",-1,negative
Je kdo kaj vprašal narod?,0,neutral
Nič hudega če nas ne bo na EP bomo vsaj prvenstvo lahko spremljali v miru brez večnega pretiravanja o nas in naših,1,positive
"centurion, iz zanesljivih virov ti lahko postrežem z nekaj imeni porotnikovega"" DREAM TEAMA"":
Mr.Bean-kultura
Tone Fornezi Tof -šolstvo in šport
Violeta Tomić- finance
Grega Repovž-gospodarstvo
čistilka Fata-okolje in prostor
Branko Đurić. Đuro- za južnjake po svetu
neznani mariborski vstajnik-zunanje ministrstvo
Boris Kobal-kmetijstvo in mlatenje prazne slame
Mike Tyson-notranje zadeve
Hanžek-za duhovno rast slovenskega naroda
Zoran Janković- snemanja slovenske zastave z ljubljanskega gradu",-1,negative
6:30? Divje ... :),0,neutral
"Uvesti plačilo po učinku, ker se da za vasako delovno mesto
izmeriti ali izračunati učinek.",0,neutral
"pa kok služijo fikusi na zavodu pa raznorazni outsourcani predavatelji kako napisat prošnjo, vse to je namenjeno (tako kot več ali manj cel javni sektor) predvsem ustrezno politično povezanim za udobne in relativno dobro plačane službice",-1,negative
"Ko ena revna ekonomija kjer delavci ne zaslužijo niti tedenske
plače delavca v ZDA zapiše v ustavo, da je socialna država je to
seveda parodija na socialno državo, razen če to ne pomeni, da nas
bo kmalu večina zaposlenih v gospodarstvu hodila na ""socialno"" po
razliko do zneska, da sploh lahko preživiš. Vlada naj zniža ceno
bencina in energentov za 40% in ne za ušivih 7 centov in omogoči
večjo mobilnost posameznikov in večjo konkurenčnost gospodarstva,
ne pa da nabija nove in nove davke, trošarine in takse. Kako bo
slovenski proletarec konkuriral da ne rečem ameriškemu, ki se vozi
več kot pol ceneje, pol ceneje kupuje avtomobile, belo tehniko,
tekstil, računalnike, končno tudi sladke pijače in ima poleg vsega
še trikrat večjo plačo. Kako bo slovensko gospodarstvo konkuriralo
da ne rečem ameriškemu, ko pa plačuje energente in vse ostalo z
denarjem vred pol dražje? Upam, da res ne bomo nasedli propagandi,
kako propadajo neoliberalne ZDA in kako je edina alternativa
zblojeni, utopični demokratični socializem. A smo res že tako
zblojeni, da verjamemo takšnim reinkarniranim pravljicam, ki jih ni
posnel niti Hollywood.",-1,negative
"Hehe, ljudje mislijo, da je slovenska cena goriva povsem regulirana.:D

Določena je najvišja meja, pod to imajo svobodno voljo. Ampak glede na to, da vsi držijo isto ceno in to ravno maksimalno dovoljeno, to verjetno pomeni, da imamo opravka s kartelnim dogovorom. Ideje, da bi ukinitev maksimalne meje pomenila pocenitev, pa je nelogična. Dajte malo razmislit.",-1,negative
"najmanj kar upam je da bodo banke zasegle nepremičnine tem ""velikanom"" da potem ne bodo tako veliki pol jih naj še pa vsi mali podjetniki tožijo ki so delali za njih in jim niso plačali

tako kot so ti gradbeni veljaki brez morale še nisem srečal .... upam da bodo naše institucije delovale in bodo kakšnega dali na hladno ker to kar se dogaja in lahko vidimo na tv je velika svinjarija ... če bi jaz tako delal kot ti ljudje bi že zdavnaj bil za rešetkami ... ti pa še vedno delajo kar hočejo in so videti nedotakljivi!!!!!!!!!!!!

samo dve opciji sta ... ena je da znižajo cene ... druga pa da vztrajajo pri tem in jim banke zasežejo neprodano ..... v obe primerih bodo gradbeniki na izgubi in prav je tako .... obstanejo naj tisti gradbeniki ki so delali ""pošteno""",-1,negative
Zakaj je Gregor Golobič najbolj vpliven Slovenec???? Ker je ogaben in pokvarjen!!!! Kot vsi udbomafijski levaki bedaki.,-1,negative
"navij trosarine, majer, raji se se predobro godi v tej drzavi",-1,negative
"Zrelo za TV oddajo Epilog ali Tarča, tako bo še širše spoznano, za
koga vpijejo po ulicah.",-1,negative
"Ko se jih par 10 zaduši ali par 100 utopi se par dni govori ,zato so se pa poslužil nove taktike. Moč je v množici in ko jih par tisoč potrka na vrata bo naivna Evropa popustila in jih sprejela . Za zahvalo se pa že formira miljonska skupina ki naj bi po njihovi poti prišla naslednje leto in Evropa bo zopet rekla če bi jih bilo samo par tisoč bi jih vrnil miljon jih pa nemoremo itd, itd !",-1,negative
"Kakšna nedelja! Prekrasen dan, čestitke Prevcu in Tini Maze! Well
come back Tina!Vedeli smo, da se bo to zgodilo.",1,positive
"@kinolog
Raje imam eno smučarko, ki je kraljica alpskega smučamja v svetovnem merilu, kot pa 10 smučark turistk, ki pridejo v reprezentanco po zvezah in jim je edini cilj, da pridejo sploh do cilja ozirom do finalne vožnje  :)",1,positive
"V Avstriji (tik ob naši meji) je bencin trenutno 1,043€. To je 16,2 centa manj kot pri nas!",1,positive
Nisem tebe vprašal.,-1,negative
"Janez Janša pred VS v kontekstu plebiscita: Samostojnost ni padla z
neba in tudi svoboda ne bo. Še bo potrebno vztrajati, da se bo SLO
osvobodila!

Pred 24 leti smo na plebiscitu verjeli, da glasujemo za
samostojnost in za dokončno svobodo, vendar se je zgodilo samo
prvo, na drugo pa še čakamo, je na shodu Za vladavino prava v
organizaciji Odbora 2014 dejal predsednik SDS Janez Janša.
Podpornikom se je zahvalil za vztrajnost in pogum in dejal, da je
treba s tem nadaljevati.

Janša je na shodu pred sodno palačo, ki se ga je udeležilo okoli
400 ljudi s transparenti, v nagovoru podpornikom dejal, da se jih
je v zadnjih šestih mesecih slišalo do Doba, po Ljubljani in po
Evropi. V luči prihajajočega dneva samostojnosti in enotnosti se je
dotaknil tudi te teme in povedal, da ta dan ni padel z neba. “Zato,
da smo lahko Slovenci prvič v zgodovini svobodno odločali o sebi in
svoji prihodnosti, je bilo treba ogromno naporov in vztrajnosti,”
je dejal podpornikom, ki so ga pozdravili z vzkliki, glasbenimi
nastopi in govori.

Pri tem je Janša povedal, da so Slovenci verjeli, da na plebiscitu
glasujejo tako za samostojnost, kot tudi za dokončno svobodo,
vendar slednjo po Janševih besedah še čakamo. “Seveda bo prišla,
vendar tako kot je bilo za samostojnost potrebno ogromno naporov in
vztrajnosti, seveda tudi svoboda ne bo padla z neba,” je
pojasnil.

Po njegovih besedah je v času zbiranja podpisov pod Majniško
deklaracijo leta 1989 takratni predsednik predsedstva Centralnega
komiteja Zveze komunistov Milan Kučan dejal, da se morajo
zbiratelji podpisov zavedati, da se z Jugoslavijo odpovedujejo tudi
lastni državi.

“Dobro leto kasneje smo prvič v lastni zgodovini odločali o lastni
usodi in takrat je slovenski narod povedal, kaj si misli o
Jugoslaviji in kaj pričakuje od samostojne slovenske države. Tisti,
ki so temu nasprotovali, so potem morali zaradi enotnega rezultata
plebiscita nekoliko spremeniti taktiko,” je dejal Janša.

Po njegovem mnenju so besede, izgovorjene na shodih odbora v
zadnjih šestih mesecih potrebne zato, da se bo Slovenija lahko
osvobodila. Dejal je, da so danes nekatere stvari že drugačne. “In
čez šest mesecev, če bomo vztrajali, bodo še bolj drugačne in čez
eno leto bomo mogoče lahko tukaj proslavljali še na drug način,” je
dodal.

“Če bomo vztrajni še naprej, bomo tudi uspešni,” je povedal in
dodal, da se bodo na koncu tega uspeha mladi, ki so se množično
odseljevali iz Slovenije, začeli vračati. “Ko se bo to zgodilo in
ko v tej hiši ne bodo več sodili tisti, ki so nekoč kršili
človekove pravice in to počnejo še vedno, takrat bo Slovenija tudi
svobodna,” je pojasnil. Čisto na koncu svojega govora je Janša v
letu 2015 zaželel svobodo tudi Tonetu Krkoviču, Ivanu Crnkoviču in
vsej Sloveniji.

Video Janševega govora si poglejte v naši video galeriji Politikis
TV. (sta/ured)",-1,negative
